marca,supermercado,categoria,precio,supermercado_index,categoria_index,features,scaledFeatures,prediction,categoria_limpia
MIRAFLORES,SANTA ISABEL,LACTEOS Y CONGELADOS,3150.0,1.0,1.0,"[3150.0,1.0,1.0]","[0.4574777888284269,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MONTECRISTO,SANTA ISABEL,LACTEOS Y CONGELADOS,6390.0,1.0,1.0,"[6390.0,1.0,1.0]","[0.9280263716233803,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HUASCO,SANTA ISABEL,LACTEOS Y CONGELADOS,25990.0,1.0,1.0,"[25990.0,1.0,1.0]","[3.7745548354447034,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HELLMANNS,SANTA ISABEL,LACTEOS Y CONGELADOS,3890.0,1.0,1.0,"[3890.0,1.0,1.0]","[0.564948761442089,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,580.0,1.0,1.0,"[580.0,1.0,1.0]","[0.08423400556205955,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1080.0,1.0,1.0,"[1080.0,1.0,1.0]","[0.1568495275983178,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HEINZ,SANTA ISABEL,LACTEOS Y CONGELADOS,3390.0,1.0,1.0,"[3390.0,1.0,1.0]","[0.49233323940583085,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,790.0,1.0,1.0,"[790.0,1.0,1.0]","[0.11473252481728802,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
VIVO,SANTA ISABEL,LACTEOS Y CONGELADOS,3290.0,1.0,1.0,"[3290.0,1.0,1.0]","[0.4778101349985792,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CAROZZI,SANTA ISABEL,LACTEOS Y CONGELADOS,1170.0,1.0,1.0,"[1170.0,1.0,1.0]","[0.16992032156484427,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HOFFMANN,SANTA ISABEL,LACTEOS Y CONGELADOS,1990.0,1.0,1.0,"[1990.0,1.0,1.0]","[0.2890097777043078,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
COLLICO,SANTA ISABEL,LACTEOS Y CONGELADOS,2280.0,1.0,1.0,"[2280.0,1.0,1.0]","[0.33112678048533756,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
ROBINSON CRUSOE,SANTA ISABEL,LACTEOS Y CONGELADOS,3590.0,1.0,1.0,"[3590.0,1.0,1.0]","[0.5213794482203341,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
GOLD,SANTA ISABEL,LACTEOS Y CONGELADOS,5450.0,1.0,1.0,"[5450.0,1.0,1.0]","[0.7915091901952148,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1690.0,1.0,1.0,"[1690.0,1.0,1.0]","[0.24544046448255286,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
WATTS,SANTA ISABEL,LACTEOS Y CONGELADOS,490.0,1.0,1.0,"[490.0,1.0,1.0]","[0.07116321159553307,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TRATTORIA,SANTA ISABEL,LACTEOS Y CONGELADOS,1190.0,1.0,1.0,"[1190.0,1.0,1.0]","[0.1728249424462946,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CAROZZI,SANTA ISABEL,LACTEOS Y CONGELADOS,790.0,1.0,1.0,"[790.0,1.0,1.0]","[0.11473252481728802,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
NESCAFE,SANTA ISABEL,LACTEOS Y CONGELADOS,8490.0,1.0,1.0,"[8490.0,1.0,1.0]","[1.233011564175665,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
OLIVO DE PLATA,SANTA ISABEL,LACTEOS Y CONGELADOS,16490.0,1.0,1.0,"[16490.0,1.0,1.0]","[2.394859916755797,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TRAVERSO,SANTA ISABEL,LACTEOS Y CONGELADOS,1200.0,1.0,1.0,"[1200.0,1.0,1.0]","[0.17427725288701978,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MONTERREY,SANTA ISABEL,LACTEOS Y CONGELADOS,4490.0,1.0,1.0,"[4490.0,1.0,1.0]","[0.652087387885599,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
POMAROLA,SANTA ISABEL,LACTEOS Y CONGELADOS,960.0,1.0,1.0,"[960.0,1.0,1.0]","[0.13942180230961582,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CARICIA,SANTA ISABEL,LACTEOS Y CONGELADOS,880.0,1.0,1.0,"[880.0,1.0,1.0]","[0.1278033187838145,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,470.0,1.0,1.0,"[470.0,1.0,1.0]","[0.06825859071408275,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAXIMA,SANTA ISABEL,LACTEOS Y CONGELADOS,580.0,1.0,1.0,"[580.0,1.0,1.0]","[0.08423400556205955,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
IMPERIAL,SANTA ISABEL,LACTEOS Y CONGELADOS,890.0,1.0,1.0,"[890.0,1.0,1.0]","[0.12925562922453968,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
GOLD,SANTA ISABEL,LACTEOS Y CONGELADOS,6890.0,1.0,1.0,"[6890.0,1.0,1.0]","[1.0006418936596386,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
PILLOWS,SANTA ISABEL,LACTEOS Y CONGELADOS,2890.0,1.0,1.0,"[2890.0,1.0,1.0]","[0.41971771736957264,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
ROBINSON CRUSOE,SANTA ISABEL,LACTEOS Y CONGELADOS,1690.0,1.0,1.0,"[1690.0,1.0,1.0]","[0.24544046448255286,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
QUAKER,SANTA ISABEL,LACTEOS Y CONGELADOS,2590.0,1.0,1.0,"[2590.0,1.0,1.0]","[0.3761484041478177,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HEINZ,SANTA ISABEL,LACTEOS Y CONGELADOS,920.0,1.0,1.0,"[920.0,1.0,1.0]","[0.13361256054671516,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
ESMERALDA,SANTA ISABEL,LACTEOS Y CONGELADOS,750.0,1.0,1.0,"[750.0,1.0,1.0]","[0.10892328305438735,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,470.0,1.0,1.0,"[470.0,1.0,1.0]","[0.06825859071408275,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,490.0,1.0,1.0,"[490.0,1.0,1.0]","[0.07116321159553307,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CAROZZI,SANTA ISABEL,LACTEOS Y CONGELADOS,1630.0,1.0,1.0,"[1630.0,1.0,1.0]","[0.23672660183820185,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CAROZZI,SANTA ISABEL,LACTEOS Y CONGELADOS,960.0,1.0,1.0,"[960.0,1.0,1.0]","[0.13942180230961582,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,580.0,1.0,1.0,"[580.0,1.0,1.0]","[0.08423400556205955,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAXIMA,SANTA ISABEL,LACTEOS Y CONGELADOS,580.0,1.0,1.0,"[580.0,1.0,1.0]","[0.08423400556205955,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAGGI,SANTA ISABEL,LACTEOS Y CONGELADOS,720.0,1.0,1.0,"[720.0,1.0,1.0]","[0.10456635173221186,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,260.0,1.0,1.0,"[260.0,1.0,1.0]","[0.03776007145885428,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
NATUR,SANTA ISABEL,LACTEOS Y CONGELADOS,440.0,1.0,1.0,"[440.0,1.0,1.0]","[0.06390165939190726,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
THE WILD FOODS,SANTA ISABEL,LACTEOS Y CONGELADOS,4990.0,1.0,1.0,"[4990.0,1.0,1.0]","[0.7247029099218573,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
ANGELMO,SANTA ISABEL,LACTEOS Y CONGELADOS,1550.0,1.0,1.0,"[1550.0,1.0,1.0]","[0.22510811831240055,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
LIPTON,SANTA ISABEL,LACTEOS Y CONGELADOS,4790.0,1.0,1.0,"[4790.0,1.0,1.0]","[0.6956567011073539,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1990.0,1.0,1.0,"[1990.0,1.0,1.0]","[0.2890097777043078,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,990.0,1.0,1.0,"[990.0,1.0,1.0]","[0.1437787336317913,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TALLIANI,SANTA ISABEL,LACTEOS Y CONGELADOS,1000.0,1.0,1.0,"[1000.0,1.0,1.0]","[0.14523104407251647,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
JB,SANTA ISABEL,LACTEOS Y CONGELADOS,1920.0,1.0,1.0,"[1920.0,1.0,1.0]","[0.27884360461923163,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
IANSA AGRO,SANTA ISABEL,LACTEOS Y CONGELADOS,2890.0,1.0,1.0,"[2890.0,1.0,1.0]","[0.41971771736957264,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
KELLOGGS,SANTA ISABEL,LACTEOS Y CONGELADOS,4670.0,1.0,1.0,"[4670.0,1.0,1.0]","[0.6782289758186519,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1590.0,1.0,1.0,"[1590.0,1.0,1.0]","[0.2309173600753012,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TALLIANI,SANTA ISABEL,LACTEOS Y CONGELADOS,14390.0,1.0,1.0,"[14390.0,1.0,1.0]","[2.0898747242035123,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1690.0,1.0,1.0,"[1690.0,1.0,1.0]","[0.24544046448255286,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
VIVO,SANTA ISABEL,LACTEOS Y CONGELADOS,2190.0,1.0,1.0,"[2190.0,1.0,1.0]","[0.31805598651881106,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
COLA CAO,SANTA ISABEL,LACTEOS Y CONGELADOS,5690.0,1.0,1.0,"[5690.0,1.0,1.0]","[0.8263646407726187,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAXIMA,SANTA ISABEL,LACTEOS Y CONGELADOS,580.0,1.0,1.0,"[580.0,1.0,1.0]","[0.08423400556205955,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAGGI,SANTA ISABEL,LACTEOS Y CONGELADOS,720.0,1.0,1.0,"[720.0,1.0,1.0]","[0.10456635173221186,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MUTTI,SANTA ISABEL,LACTEOS Y CONGELADOS,3143.0,1.0,1.0,"[3143.0,1.0,1.0]","[0.4564611715199193,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CHOCAPIC,SANTA ISABEL,LACTEOS Y CONGELADOS,3690.0,1.0,1.0,"[3690.0,1.0,1.0]","[0.5359025526275858,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
DILMAH,SANTA ISABEL,LACTEOS Y CONGELADOS,5990.0,1.0,1.0,"[5990.0,1.0,1.0]","[0.8699339539943737,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TUCAPEL,SANTA ISABEL,LACTEOS Y CONGELADOS,2490.0,1.0,1.0,"[2490.0,1.0,1.0]","[0.361625299740566,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
EN LINEA,SANTA ISABEL,LACTEOS Y CONGELADOS,1790.0,1.0,1.0,"[1790.0,1.0,1.0]","[0.2599635688898045,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1890.0,1.0,1.0,"[1890.0,1.0,1.0]","[0.2744866732970561,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MONTERREY,SANTA ISABEL,LACTEOS Y CONGELADOS,4490.0,1.0,1.0,"[4490.0,1.0,1.0]","[0.652087387885599,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
COSTA,SANTA ISABEL,LACTEOS Y CONGELADOS,1920.0,1.0,1.0,"[1920.0,1.0,1.0]","[0.27884360461923163,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HEINZ,SANTA ISABEL,LACTEOS Y CONGELADOS,1820.0,1.0,1.0,"[1820.0,1.0,1.0]","[0.26432050021198,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAXIMA,SANTA ISABEL,LACTEOS Y CONGELADOS,1430.0,1.0,1.0,"[1430.0,1.0,1.0]","[0.20768039302369856,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,950.0,1.0,1.0,"[950.0,1.0,1.0]","[0.13796949186889065,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,2360.0,1.0,1.0,"[2360.0,1.0,1.0]","[0.34274526401113886,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HAITI,SANTA ISABEL,LACTEOS Y CONGELADOS,5400.0,1.0,1.0,"[5400.0,1.0,1.0]","[0.7842476379915889,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
DAROMA,SANTA ISABEL,LACTEOS Y CONGELADOS,5610.0,1.0,1.0,"[5610.0,1.0,1.0]","[0.8147461572468174,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
NESCAFE,SANTA ISABEL,LACTEOS Y CONGELADOS,16110.0,1.0,1.0,"[16110.0,1.0,1.0]","[2.3396721200082404,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
QUAKER,SANTA ISABEL,LACTEOS Y CONGELADOS,2630.0,1.0,1.0,"[2630.0,1.0,1.0]","[0.38195764591071835,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
WATTS,SANTA ISABEL,LACTEOS Y CONGELADOS,490.0,1.0,1.0,"[490.0,1.0,1.0]","[0.07116321159553307,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,4190.0,1.0,1.0,"[4190.0,1.0,1.0]","[0.608518074663844,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
NESTLE,SANTA ISABEL,LACTEOS Y CONGELADOS,1450.0,1.0,1.0,"[1450.0,1.0,1.0]","[0.2105850139051489,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,840.0,1.0,1.0,"[840.0,1.0,1.0]","[0.12199407702091383,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,14990.0,1.0,1.0,"[14990.0,1.0,1.0]","[2.177013350647022,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1750.0,1.0,1.0,"[1750.0,1.0,1.0]","[0.25415432712690383,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CAROZZI,SANTA ISABEL,LACTEOS Y CONGELADOS,2290.0,1.0,1.0,"[2290.0,1.0,1.0]","[0.33257909092606275,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,820.0,1.0,1.0,"[820.0,1.0,1.0]","[0.1190894561394635,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
SUPREMO,SANTA ISABEL,LACTEOS Y CONGELADOS,3290.0,1.0,1.0,"[3290.0,1.0,1.0]","[0.4778101349985792,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
THE WILD FOODS,SANTA ISABEL,LACTEOS Y CONGELADOS,4990.0,1.0,1.0,"[4990.0,1.0,1.0]","[0.7247029099218573,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
LA MOLISANA,SANTA ISABEL,LACTEOS Y CONGELADOS,2890.0,1.0,1.0,"[2890.0,1.0,1.0]","[0.41971771736957264,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
WATTS,SANTA ISABEL,LACTEOS Y CONGELADOS,1210.0,1.0,1.0,"[1210.0,1.0,1.0]","[0.17572956332774495,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TALLIANI,SANTA ISABEL,LACTEOS Y CONGELADOS,2030.0,1.0,1.0,"[2030.0,1.0,1.0]","[0.29481901946720845,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
HEINZ,SANTA ISABEL,LACTEOS Y CONGELADOS,1150.0,1.0,1.0,"[1150.0,1.0,1.0]","[0.16701570068339394,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MUTTI,SANTA ISABEL,LACTEOS Y CONGELADOS,2093.0,1.0,1.0,"[2093.0,1.0,1.0]","[0.30396857524377696,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TE CLUB,SANTA ISABEL,LACTEOS Y CONGELADOS,2550.0,1.0,1.0,"[2550.0,1.0,1.0]","[0.370339162384917,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAIZENA,SANTA ISABEL,LACTEOS Y CONGELADOS,3420.0,1.0,1.0,"[3420.0,1.0,1.0]","[0.49669017072800636,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
LUCCHETTI,SANTA ISABEL,LACTEOS Y CONGELADOS,1050.0,1.0,1.0,"[1050.0,1.0,1.0]","[0.1524925962761423,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,4790.0,1.0,1.0,"[4790.0,1.0,1.0]","[0.6956567011073539,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
GOURMET,SANTA ISABEL,LACTEOS Y CONGELADOS,550.0,1.0,1.0,"[550.0,1.0,1.0]","[0.07987707423988406,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
PARMALAT,SANTA ISABEL,LACTEOS Y CONGELADOS,1000.0,1.0,1.0,"[1000.0,1.0,1.0]","[0.14523104407251647,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
SUPREMO,SANTA ISABEL,LACTEOS Y CONGELADOS,1190.0,1.0,1.0,"[1190.0,1.0,1.0]","[0.1728249424462946,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
SUPREMO,SANTA ISABEL,LACTEOS Y CONGELADOS,1390.0,1.0,1.0,"[1390.0,1.0,1.0]","[0.2018711512607979,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1790.0,1.0,1.0,"[1790.0,1.0,1.0]","[0.2599635688898045,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MALLOA,SANTA ISABEL,LACTEOS Y CONGELADOS,890.0,1.0,1.0,"[890.0,1.0,1.0]","[0.12925562922453968,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,2930.0,1.0,1.0,"[2930.0,1.0,1.0]","[0.4255269591324733,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAGGI,SANTA ISABEL,LACTEOS Y CONGELADOS,1490.0,1.0,1.0,"[1490.0,1.0,1.0]","[0.21639425566804954,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
VIVO,SANTA ISABEL,LACTEOS Y CONGELADOS,3290.0,1.0,1.0,"[3290.0,1.0,1.0]","[0.4778101349985792,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
COLLICO,SANTA ISABEL,LACTEOS Y CONGELADOS,1510.0,1.0,1.0,"[1510.0,1.0,1.0]","[0.21929887654949987,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
WATTS,SANTA ISABEL,LACTEOS Y CONGELADOS,1530.0,1.0,1.0,"[1530.0,1.0,1.0]","[0.22220349743095022,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
SUPREMO,SANTA ISABEL,LACTEOS Y CONGELADOS,1790.0,1.0,1.0,"[1790.0,1.0,1.0]","[0.2599635688898045,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
ESMERALDA,SANTA ISABEL,LACTEOS Y CONGELADOS,750.0,1.0,1.0,"[750.0,1.0,1.0]","[0.10892328305438735,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
POMAROLA,SANTA ISABEL,LACTEOS Y CONGELADOS,850.0,1.0,1.0,"[850.0,1.0,1.0]","[0.12344638746163901,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAGGI,SANTA ISABEL,LACTEOS Y CONGELADOS,680.0,1.0,1.0,"[680.0,1.0,1.0]","[0.0987571099693112,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1490.0,1.0,1.0,"[1490.0,1.0,1.0]","[0.21639425566804954,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
LUCCHETTI,SANTA ISABEL,LACTEOS Y CONGELADOS,1130.0,1.0,1.0,"[1130.0,1.0,1.0]","[0.16411107980194362,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,530.0,1.0,1.0,"[530.0,1.0,1.0]","[0.07697245335843374,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
TUCAPEL,SANTA ISABEL,LACTEOS Y CONGELADOS,5610.0,1.0,1.0,"[5610.0,1.0,1.0]","[0.8147461572468174,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
VIVO,SANTA ISABEL,LACTEOS Y CONGELADOS,2830.0,1.0,1.0,"[2830.0,1.0,1.0]","[0.4110038547252216,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,3490.0,1.0,1.0,"[3490.0,1.0,1.0]","[0.5068563438130825,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CHEF,SANTA ISABEL,LACTEOS Y CONGELADOS,8410.0,1.0,1.0,"[8410.0,1.0,1.0]","[1.2213930806498636,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
BANQUETE,SANTA ISABEL,LACTEOS Y CONGELADOS,3110.0,1.0,1.0,"[3110.0,1.0,1.0]","[0.4516685470655262,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
MAXIMA,SANTA ISABEL,LACTEOS Y CONGELADOS,1520.0,1.0,1.0,"[1520.0,1.0,1.0]","[0.22075118699022506,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
DAILY,SANTA ISABEL,LACTEOS Y CONGELADOS,1550.0,1.0,1.0,"[1550.0,1.0,1.0]","[0.22510811831240055,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
EXOTIC FOOD,SANTA ISABEL,LACTEOS Y CONGELADOS,1043.0,1.0,1.0,"[1043.0,1.0,1.0]","[0.15147597896763468,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,608.0,1.0,1.0,"[608.0,1.0,1.0]","[0.08830047479609002,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
WATTS,SANTA ISABEL,LACTEOS Y CONGELADOS,790.0,1.0,1.0,"[790.0,1.0,1.0]","[0.11473252481728802,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
SAN JOSE,SANTA ISABEL,LACTEOS Y CONGELADOS,1360.0,1.0,1.0,"[1360.0,1.0,1.0]","[0.1975142199386224,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,2370.0,1.0,1.0,"[2370.0,1.0,1.0]","[0.34419757445186405,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
WATTS,SANTA ISABEL,LACTEOS Y CONGELADOS,490.0,1.0,1.0,"[490.0,1.0,1.0]","[0.07116321159553307,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
NESTLE,SANTA ISABEL,LACTEOS Y CONGELADOS,1990.0,1.0,1.0,"[1990.0,1.0,1.0]","[0.2890097777043078,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CAROZZI,SANTA ISABEL,LACTEOS Y CONGELADOS,870.0,1.0,1.0,"[870.0,1.0,1.0]","[0.12635100834308932,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
VIVO,SANTA ISABEL,LACTEOS Y CONGELADOS,700.0,1.0,1.0,"[700.0,1.0,1.0]","[0.10166173085076154,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,1890.0,1.0,1.0,"[1890.0,1.0,1.0]","[0.2744866732970561,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
CUISINE & CO,SANTA ISABEL,LACTEOS Y CONGELADOS,14190.0,1.0,1.0,"[14190.0,1.0,1.0]","[2.0608285153890087,0.7464742583097694,0.15927572003583113]",0,LACTEOS Y FRESCOS
